date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:22:56	46/46	---MCZ	200	added ('OK')	text/plain	date:Wed,%2008%20Dec%202021%2001:22:56%20GMT	https://cobwebmaroon6.wpcomstaging.com/robots.txt		(from )
20:22:57	89755/89755	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Dec%202021%2001:22:57%20GMT	https://cobwebmaroon6.wpcomstaging.com/	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/index.html	(from )
20:22:57	732/732	---MCZ	200	added ('OK')	text/css	etag:W/%2261923661-2dc%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/user-registration/assets/css/user-registration-smallscreen.css?m=1636972129	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/user-registration/assets/css/user-registration-smallscreenebc3.css	(from https://cobwebmaroon6.wpcomstaging.com/)
20:22:57	3821/3821	---MCZ	200	added ('OK')	text/css	etag:W/%2260ffd474-eed%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/themes/varia/print.css?m=1627378804	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/themes/varia/print9dca.css	(from https://cobwebmaroon6.wpcomstaging.com/)
20:22:57	59016/59016	---MCZ	200	added ('OK')	text/css	etag:W/%22603ffca6-e688%22	https://cobwebmaroon6.wpcomstaging.com/wp-includes/css/dashicons.min.css?ver=5.8.2	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-includes/css/dashicons.min080f.css	(from https://cobwebmaroon6.wpcomstaging.com/)
20:22:57	22001/22001	---MCZ	200	added ('OK')	text/css	etag:W/%22619cc1f4-55f1%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Application/Frontend/Assets/dist/smartslider.min.css?ver=f4759c2e	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Application/Frontend/Assets/dist/smartslider.minda7d.css	(from https://cobwebmaroon6.wpcomstaging.com/)
20:22:57	4675/4675	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%220112da8d4f52ab9bc37221bb1e8915da%22	https://cobwebmaroon6.wpcomstaging.com/feed/	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/feed/index.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:22:58	89521/89521	---MCZ	200	added ('OK')	application/javascript	etag:W/%226048e0ac-15db1%22	https://cobwebmaroon6.wpcomstaging.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-includes/js/jquery/jquery.minaf6c.js	(from https://cobwebmaroon6.wpcomstaging.com/)
20:22:58	11303/11303	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Dec%202021%2001:22:59%20GMT	https://cobwebmaroon6.wpcomstaging.com/wp-json/wp/v2/pages/17	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-json/wp/v2/pages/17.json	(from https://cobwebmaroon6.wpcomstaging.com/)
20:22:58	787/787	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2286abb65873b509afad53c1070044fa67%22	https://cobwebmaroon6.wpcomstaging.com/comments/feed/	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/comments/feed/index.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:22:58	1112482/1112482	---MCZ	200	added ('OK')	text/css	etag:W/%22d142d417e840f59478b71d0f23f73b22%22	https://cobwebmaroon6.wpcomstaging.com/_static/??-eJytVdtu2zAM/aGp2lqgyB6GfQsl0R4T3SBKDfz3oy9pUxT2UK1PMUWewztzzcqmWDFWnX0bKbJujEUVHIlrgUopamDGytoya74iVvBY6uP990Og+CD6b9dP8n1QdrGESYG1qcWqPEyp1T2WsYlosIzaNPJOG5/sRXkyBcqkuU4e+6D1D4Zd6BqTGgu59z4oWt8csj5LDugI0AuNIO+FLHDJ3eMIdrov9C5adPfyUXNsWvJg7aSwa3Dq9raHgRil1BaLzs14sutgHNXOmFxQjCoGyaZKyA4HaL4u0E17FKY8nZNRASKM4ndr/RLzzDDrvAgUx92oR3rBD8D58dMA5VJcRlBxC0G6v8dAg/QhthvJJiqmuutUnsSXbcwzv0lQ3Lv1O6ryGWsGe9Ehuealxp4uuANZxnXWyS4NqbhDqxcoBFqmbZuPa7Yp9DG+brOvFGQQpCDBvDV0uQhBDWJNAmFF9L8MA3RdFJbdsfONW3/7orAl5T6ktBB8H3Sp++4WHGNzSQP1dm27wJ0Jy9B3tloCbtkncB34TPYCTnS3g/QlHLPwJURi2tkMmejds3SAZJIDjQZKn9dKmXvczgEjZ9nXg3t8jE/eqX/08HYfl3+M9Xs2/R1+/Xh+Op1+Pj9+P/0F+1p9Ag==	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/_static/indexae75.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:22:59	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Dec%202021%2001:22:59%20GMT	https://cobwebmaroon6.wpcomstaging.com/events/?ical=1	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/events/indexedf3.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:22:59	178976/178976	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a57f2c2d21cccb36633f0d8a69476e2e%22	https://cobwebmaroon6.wpcomstaging.com/_static/??-eJx1jt0KwzAIRl9oaRj7CbsYe5Y2lWCJNovasrdfAr0tCB/Id/TsxSHHbDOIX9p8DervCEeY6qgwEPKwyGUvLq6swOpLtoQsfmRejSNUX2zKGPsNiRWLngAJN/CjCKj4GUU70HcndcuK1BQcAU3ty0E2yMiludTD7UPv6/MWwv31COEP6xBPTg==	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/_static/index59ea.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:22:59	894/894	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Dec%202021%2001:22:59%20GMT	https://cobwebmaroon6.wpcomstaging.com/xmlrpc.php?rsd	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/xmlrpc0db0.php	(from https://cobwebmaroon6.wpcomstaging.com/)
20:22:59	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%2252a8c1b7-415%22	https://cobwebmaroon6.wpcomstaging.com/wp-includes/wlwmanifest.xml	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-includes/wlwmanifest.xml	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:00	488768/488768	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Dec%202021%2001:23:00%20GMT	https://cobwebmaroon6.wpcomstaging.com/wp-json/	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-json/index.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:00	2261/2261	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Dec%202021%2001:23:00%20GMT	https://cobwebmaroon6.wpcomstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcobwebmaroon6.wpcomstaging.com%2F	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-json/oembed/1.0/embedcfba.json	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:01	2355/2355	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Dec%202021%2001:23:01%20GMT	https://cobwebmaroon6.wpcomstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcobwebmaroon6.wpcomstaging.com%2F&format=xml	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-json/oembed/1.0/embedc32a	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:01	28902/28902	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Dec%202021%2001:23:02%20GMT	https://cobwebmaroon6.wpcomstaging.com/wp-json/tribe/events/v1/	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-json/tribe/events/v1/index.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:02	1/1	---MC-	400	error ('Bad%20Request')	text/html	date:Wed,%2008%20Dec%202021%2001:23:02%20GMT	https://cobwebmaroon6.wpcomstaging.com/wp-admin/admin-ajax.php	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-admin/admin-ajax.php	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:02	1136/1136	---M--	200	added ('OK')	image/png	etag:%22bcbffc0c48c3599b%22	https://i0.wp.com/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/2021/09/cropped-college-of-business.png?fit=32%2C32&ssl=1	C:/Users/alex/ROVER/cobweb-arch/i0.wp.com/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/2021/09/cropped-college-of-businesse43b.png	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:02	10331/10331	---M--	200	added ('OK')	image/png	etag:%223170f50ca8bbc9ba%22	https://i0.wp.com/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/2021/09/cropped-college-of-business.png?fit=192%2C192&ssl=1	C:/Users/alex/ROVER/cobweb-arch/i0.wp.com/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/2021/09/cropped-college-of-business98d8.png	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:02	9455/9455	---M--	200	added ('OK')	image/png	etag:%226b7a6fab66d98827%22	https://i0.wp.com/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/2021/09/cropped-college-of-business.png?fit=180%2C180&ssl=1	C:/Users/alex/ROVER/cobweb-arch/i0.wp.com/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/2021/09/cropped-college-of-businessf9b5.png	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:02	40833/40833	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619cc1f4-9f81%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Application/Frontend/Assets/dist/n2.min.js?ver=f4759c2e	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Application/Frontend/Assets/dist/n2.minda7d.js	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:03	114792/114792	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619cc1f4-1c068%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Application/Frontend/Assets/dist/smartslider-frontend.min.js?ver=f4759c2e	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Application/Frontend/Assets/dist/smartslider-frontend.minda7d.js	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:03	13244/13244	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619cc1f4-33bc%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Slider/SliderType/Simple/Assets/dist/ss-simple.min.js?ver=f4759c2e	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Slider/SliderType/Simple/Assets/dist/ss-simple.minda7d.js	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:03	1272/1272	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619cc1f4-4f8%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Widget/Arrow/ArrowImage/Assets/dist/w-arrow-image.min.js?ver=f4759c2e	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Widget/Arrow/ArrowImage/Assets/dist/w-arrow-image.minda7d.js	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:03	3878/3878	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619cc1f4-f26%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Widget/Thumbnail/Basic/Assets/dist/w-thumbnail-horizontal.min.js?ver=f4759c2e	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Widget/Thumbnail/Basic/Assets/dist/w-thumbnail-horizontal.minda7d.js	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:03	5536/5536	---M--	200	added ('OK')	image/gif	etag:%22b9ec6e63328bcd5a%22	https://i0.wp.com/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/2021/10/image.gif?resize=649%2C649&ssl=1	C:/Users/alex/ROVER/cobweb-arch/i0.wp.com/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/2021/10/image7275.gif	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:04	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Dec%202021%2001:23:04%20GMT	http://cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/4d5217efb5ebd97a78d1f69e51e9ca6a/image3.jpg	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/4d5217efb5ebd97a78d1f69e51e9ca6a/image3.14.delayed	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:04	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Dec%202021%2001:23:05%20GMT	http://cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/cde8b41736e11b6456eb2100bf30c6bd/image.jpg	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/cde8b41736e11b6456eb2100bf30c6bd/image.16.delayed	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:04	212484/212484	---M--	200	added ('OK')	image/jpeg	etag:%226175c150-33e04%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/4d5217efb5ebd97a78d1f69e51e9ca6a/image3.jpg	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/4d5217efb5ebd97a78d1f69e51e9ca6a/image3.jpg	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:05	37780/37780	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Dec%202021%2001:23:05%20GMT	https://cobwebmaroon6.wpcomstaging.com/login/	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/login/index.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:06	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Dec%202021%2001:23:05%20GMT	http://cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/5f3e4a77592f0cdd1acbb01836256a6c/image1.jpg	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/5f3e4a77592f0cdd1acbb01836256a6c/image1.jpg	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:06	168543/168543	---M--	200	added ('OK')	image/jpeg	etag:%226175c150-2925f%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/cde8b41736e11b6456eb2100bf30c6bd/image.jpg	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/cde8b41736e11b6456eb2100bf30c6bd/image.jpg	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:06	81573/81573	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Dec%202021%2001:23:06%20GMT	https://cobwebmaroon6.wpcomstaging.com/events/	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/events/index.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:06	105917/105917	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Dec%202021%2001:23:05%20GMT	https://cobwebmaroon6.wpcomstaging.com/information/	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/information/index.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:08	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Dec%202021%2001:23:07%20GMT	http://cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/f9af9746761e2758b7f62c5b074e30cb/COB.jpg	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/f9af9746761e2758b7f62c5b074e30cb/COB.1a.delayed	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:08	56828/56828	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Dec%202021%2001:23:07%20GMT	https://cobwebmaroon6.wpcomstaging.com/faq/	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/faq/index.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:08	74093/74093	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Dec%202021%2001:23:07%20GMT	https://cobwebmaroon6.wpcomstaging.com/contact-us/	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/contact-us/index.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:08	303033/303033	---M--	200	added ('OK')	image/jpeg	etag:%226175c150-49fb9%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/5f3e4a77592f0cdd1acbb01836256a6c/image1.jpg	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/5f3e4a77592f0cdd1acbb01836256a6c/image1.jpg	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:09	206640/206640	---M--	200	added ('OK')	image/jpeg	etag:%226175c2ab-32730%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/f9af9746761e2758b7f62c5b074e30cb/COB.jpg	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/f9af9746761e2758b7f62c5b074e30cb/COB.jpg	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:09	3488/3488	---M--	200	added ('OK')	image/jpeg	etag:%2278d88f4d0797174d%22	https://i0.wp.com/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/48b7ffc13e26dcffdd850231450a205a/image3.jpg?resize=142%2C80&ssl=1	C:/Users/alex/ROVER/cobweb-arch/i0.wp.com/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/48b7ffc13e26dcffdd850231450a205a/image32bf4.jpg	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:09	58984/58984	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Dec%202021%2001:23:09%20GMT	https://cobwebmaroon6.wpcomstaging.com/resources/	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/resources/index.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:09	3425/3425	---M--	200	added ('OK')	image/jpeg	etag:%227aec6dcb2fc83d2c%22	https://i0.wp.com/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/7b427067aafeb6f8c2fb07633cf0881e/image.jpg?resize=142%2C80&ssl=1	C:/Users/alex/ROVER/cobweb-arch/i0.wp.com/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/7b427067aafeb6f8c2fb07633cf0881e/image2bf4.jpg	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:09	53123/53123	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Dec%202021%2001:23:10%20GMT	https://cobwebmaroon6.wpcomstaging.com/about-us/	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/about-us/index.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:09	3047/3047	---M--	200	added ('OK')	image/jpeg	etag:%22ae190b0f2a0b8644%22	https://i0.wp.com/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/075535745f1fe0a60031352db2ffdce3/image1.jpg?resize=120%2C80&ssl=1	C:/Users/alex/ROVER/cobweb-arch/i0.wp.com/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/075535745f1fe0a60031352db2ffdce3/image1de98.jpg	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:10	37705/37705	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Dec%202021%2001:23:10%20GMT	https://cobwebmaroon6.wpcomstaging.com/donate/	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/donate/index.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:10	5627/5627	---M--	200	added ('OK')	image/jpeg	etag:%223b12bbe2719b07fe%22	https://i0.wp.com/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/17e074f0c0396f6e0fb30c0891cd1f43/COB.jpg?resize=218%2C80&ssl=1	C:/Users/alex/ROVER/cobweb-arch/i0.wp.com/cobwebmaroon6.wpcomstaging.com/wp-content/uploads/slider/cache/17e074f0c0396f6e0fb30c0891cd1f43/COBd2c9.jpg	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:10	4998/4998	---MCZ	200	added ('OK')	application/javascript	etag:W/%22612678e4-1386%22	https://s0.wp.com/wp-content/js/bilmur.min.js?m=202149	C:/Users/alex/ROVER/cobweb-arch/s0.wp.com/wp-content/js/bilmur.min36ad.js	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:10	9587/9587	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e6d5e-2573%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/gutenberg/build/i18n/index.min.js?ver=513879dd1a822e57b3954426ed9f925a	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/gutenberg/build/i18n/index.min9b68.js	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:10	1278/1278	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261a947f2-4fe%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/the-events-calendar/common/src/resources/js/underscore-before.js	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/the-events-calendar/common/src/resources/js/underscore-before.js	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:10	46336/46336	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Dec%202021%2001:23:11%20GMT	https://cobwebmaroon6.wpcomstaging.com/mentor-registration/	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/mentor-registration/index.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:10	19076/19076	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260aff3ff-4a84%22	https://cobwebmaroon6.wpcomstaging.com/wp-includes/js/underscore.min.js?ver=1.13.1	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-includes/js/underscore.min0028.js	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:11	928/928	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261a947f2-3a0%22	https://cobwebmaroon6.wpcomstaging.com/wp-content/plugins/the-events-calendar/common/src/resources/js/underscore-after.js	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/wp-content/plugins/the-events-calendar/common/src/resources/js/underscore-after.js	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:12	8970/8970	---MCZ	200	added ('OK')	application/javascript	etag:W/%226197c5cf-3508%22	https://stats.wp.com/e-202149.js	C:/Users/alex/ROVER/cobweb-arch/stats.wp.com/e-202149.js	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:14	45920/45920	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Dec%202021%2001:23:12%20GMT	https://cobwebmaroon6.wpcomstaging.com/student-sign-up/	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/student-sign-up/index.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:14	37532/37532	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Dec%202021%2001:23:12%20GMT	https://cobwebmaroon6.wpcomstaging.com/site-map/	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/site-map/index.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:14	37713/37713	---MCZ	200	added ('OK')	text/css	etag:W/%22d434f4304dfa3f1f415f672a0b84d133%22	https://cobwebmaroon6.wpcomstaging.com/_static/??-eJyVjFsKgCAQAC+UbWYEfURnMV3C8oXr4vUjqAP0O8NMy8KkWDFWyJ4PFwlOrFmbC0Ky7JHA6JKY0AM1l7GInaP12Buirv2oXyE+8Ay2sMpZyWFcpJpuzec0Gg==	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/_static/index5e84.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:14	37707/37707	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Dec%202021%2001:23:13%20GMT	https://cobwebmaroon6.wpcomstaging.com/privacy-policy/	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/privacy-policy/index.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:14	99998/99998	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b25a9e9660ffa231d238123e53590580%22	https://cobwebmaroon6.wpcomstaging.com/_static/??-eJyt0M1uwjAMAOAXWhpWNBiHac9iGre4xEllOwX29MuASohpt50iOfbnn9PkupwMk/kploGS+oFm9KCKpj6Qmh9vMRdyAqOcnBZmkEsz6svpd/2INkF39DOmkMVDscxgRt3y4yJ8XRwxDHjvQFUQxe6q572izCj/xz8EnlA7INcsNQHrs4SfXXs6Y3AHhIDitIqUhj9mKdEqa+gYeY+yXK0iirGu0y5v05cYG6ZUoU/+eN2s39td+7ZdfQPJlZHF	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/_static/indexf958.html	(from https://cobwebmaroon6.wpcomstaging.com/)
20:23:14	28826/28826	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dcb768c6947d33be4db7405d236d426d%22	https://cobwebmaroon6.wpcomstaging.com/_static/??-eJx9j+sKwjAMhV/ILV5gzB/io8jWxi5bm5RenL69VSYKor9CkvPlnMy+UsIJOYG32RBHGDH5Tk1wIlbQZ7Ia/CBJeCm1I67HuJq/USW9FTVF0BQTjO9B1TG5LpG8yHLbZo3xIXqKL8haAgQ0yBi6JKEKmRM5/PD7RZWVF3s7k7V/0plc2h6DWb4aREpUYo3XhTq6w6bZte2+2a7bO0b/apE=	C:/Users/alex/ROVER/cobweb-arch/cobwebmaroon6.wpcomstaging.com/_static/indexec62.html	(from https://cobwebmaroon6.wpcomstaging.com/)
